0.12446266,0.45178849,1
-0.60566430,0.26906478,1
-0.71397188,0.30871780,1
0.31008428,0.34675335,1
0.18018786,0.46204643,1
-0.42663885,0.64723225,1
0.06143230,0.32491150,1
0.07736952,0.32183287,1
0.42814970,0.13445957,1
-0.80250753,0.66878999,1
0.40142623,0.42516398,1
0.37084776,0.26407123,1
-0.80774748,0.41485899,1
0.50163585,0.23934856,1
0.58238323,0.22842741,1
-0.59136100,0.30230321,1
-0.87037236,0.26941446,1
-0.72086765,0.19676678,1
0.27778443,0.21792253,1
0.33240813,0.27349865,1
-0.14092068,0.39247351,1
-0.59759518,0.14790267,1
-0.85581534,0.14513961,1
-0.88912232,0.26896001,1
0.21345680,0.43611756,1
-0.53467949,0.57901229,1
0.31686848,0.39705856,1
-0.68121733,0.04209840,1
-0.97586127,0.45964811,1
0.41457183,0.27141230,1
0.32751292,0.36780137,1
-0.93209192,0.09362034,1
0.58395341,0.47147282,1
-0.44437309,0.23010142,1
0.29109441,0.19365556,1
-0.51080722,0.41496003,1
-0.96597511,0.17931052,1
0.18741315,0.29747132,1
0.17965417,0.45175449,1
-0.72689602,0.35728387,1
-0.54339877,0.41012013,1
-0.59823393,0.98701425,2
-0.20194736,0.62101680,2
0.47146103,0.48221146,2
-0.09821987,0.58755577,2
-0.35657658,0.63709705,2
0.63881392,0.42112135,2
0.62980614,0.28146085,2
-0.46223286,0.61661031,2
-0.07331555,0.55821736,2
-0.55405533,0.51253129,2
-0.43761773,0.87811781,2
-0.22237814,0.88850773,2
0.09346162,0.67310494,2
0.53174745,0.54372650,2
0.40207539,0.51638462,2
0.47555171,0.65056336,2
-0.23383266,0.63642580,2
-0.31579316,0.75031340,2
-0.47351720,0.63854125,2
0.59239464,0.89256953,2
-0.22605324,0.79789454,2
-0.43995011,0.52099256,2
-0.54645044,0.74577198,2
0.46404306,0.51065152,2
-0.15194296,0.81218439,2
0.48536395,0.82018093,2
0.34725649,0.70813773,2
0.43897015,0.62817158,2
-0.21415914,0.64363951,2
0.57380231,0.63713466,2
0.38717361,0.58578395,2
0.32038322,0.53529127,2
-0.20781491,0.65132467,2
-0.18651283,0.81754816,2
0.24752692,0.39081936,2
0.66049881,0.89919213,2
-0.28658801,0.73375946,2
-0.32588080,0.39865509,2
-0.25204565,0.67358326,2
0.37259022,0.49785904,2
-0.29096564,1.04372060,2
-0.30469807,0.86858292,2
-0.21389978,1.09317811,2
-0.36830015,0.75639546,2
-0.46928218,0.88775091,2
0.39350146,0.77975197,2
-0.45639966,0.80523454,2
0.51128242,0.76606136,2
0.22550468,0.46451215,2
0.01462984,0.40190926,2
-0.19172785,0.80943313,2
0.38323479,0.75601744,2
0.49791612,0.61334375,2
0.35335230,0.77324337,2
-0.34722575,0.70177856,2
0.58380468,0.76357539,2
-0.13727764,0.71246351,2
0.38827268,0.44977123,2
-0.53172709,0.61934293,2
-0.11684624,0.87851210,2
0.54335864,0.41174865,2
-0.45399302,0.66512988,2
-0.21913200,0.83484947,2
0.30485742,0.98028760,2
0.65676798,0.75766017,2
0.61420447,0.75039019,2
-0.45809964,0.77968606,2
-0.21617465,0.88626305,2
-0.26016108,0.81008591,2
0.31884531,0.84517725,2
-0.23727415,0.80178784,2
0.58310323,0.77709806,2
0.02841337,0.75792620,2
-0.41840136,0.68041440,2
0.67412880,0.60245461,2
-0.25278281,0.70526103,2
0.51609843,0.62092390,2
0.20392294,0.91641482,2
-0.17207124,1.00884096,2
0.27274507,0.29346977,2
0.07634798,0.56222204,2
-0.36653499,0.64831007,2
0.44290673,0.80087721,2
-0.19976385,0.54295162,2
-0.54075738,0.65293033,2
-0.07060266,1.00296912,2
0.50715054,0.35045758,2
-0.06048611,0.62982713,2
0.21532928,0.60260249,2
0.46809108,0.87182416,2
-0.29888511,0.73669866,2
0.86129620,0.47289330,2
0.70120877,0.74572893,2
-0.11342797,0.60067099,2
0.31234354,0.90756345,2
-0.12172541,0.84112851,2
0.36867857,0.37052586,2
0.57311489,0.40949740,2
-0.25841225,0.67192335,2
0.30937186,0.50823318,2
0.43319338,0.77016967,2
-0.30448035,0.57820106,2
0.44276338,0.58023403,2
-0.19442057,0.89876808,2
-0.06105237,0.74184946,2
0.07619347,0.35386246,2
0.85826993,0.95819523,2
0.37039200,0.72342401,2
0.51481515,0.76203996,2
0.43127521,0.54259166,2
0.42286091,0.65242185,2
0.29815001,0.93453682,2
0.37128253,0.70089181,2
-0.51528729,0.76473490,2
0.38525783,0.65528189,2
-0.34825368,0.50529981,2
0.68510504,0.78067440,2
-0.36528923,0.45703265,2
-0.40903577,0.74230433,2
0.43574387,0.44689789,2
0.26887846,0.44559230,2
-0.49254862,1.01443372,2
0.07615960,0.63795180,2
0.49226224,0.46876241,2
-0.40249641,0.71301084,2
-0.970990139,0.429424950,1
-0.631997027,0.251952852,1
-0.773605760,0.690750778,1
-0.606211523,0.175677956,1
-0.539409005,0.376744239,1
-0.960325850,0.110040710,1
-1.041375608,0.328508085,1
-0.822600536,0.175874200,1
-0.943714771,-0.180633309,1
-0.968763299,0.296070217,1
-0.853637980,0.644010559,1
-0.771994930,0.476344773,1
-0.718952712,0.090457675,1
-0.539520701,0.447837856,1
-0.540093447,0.551067215,1
-0.792923186,0.531235891,1
-0.861472850,0.287352652,1
-0.470131571,0.544251260,1
-0.770683778,0.482733051,1
-0.803031230,0.228632039,1
-0.962520756,0.367759881,1
-0.681960494,0.495354977,1
-0.433007837,0.213645636,1
-0.336831640,0.293614869,1
-0.696425307,0.315194495,1
-0.355766886,0.269794553,1
-0.547898136,0.277054714,1
-0.799663889,0.292931173,1
-0.780012402,0.038437662,1
-0.853938355,0.198423604,1
-0.896295454,0.286916469,1
-0.824028270,0.295231859,1
-0.901075546,0.321018371,1
-0.556718720,0.358145252,1
-0.871004652,0.258992681,1
-0.800820459,0.363123198,1
-0.699003238,0.417050087,1
-0.759409251,0.366156047,1
-0.775268090,0.306716684,1
-0.893576947,-0.096908084,1
-0.284857192,0.307321395,1
-0.665571750,0.365820514,1
-0.741374392,0.298498149,1
-0.767733049,0.245811163,1
-0.779306345,0.319092986,1
-0.892190952,0.201459901,1
-0.122811626,0.516497113,1
-0.731730651,0.055992550,1
-1.011976425,0.344692082,1
-0.573762197,0.059676643,1
-0.641425285,0.333730563,1
-0.985902178,0.162020997,1
-0.661140507,0.136840396,1
-0.749218489,0.185148533,1
-0.540329548,0.387396621,1
-0.592092859,0.447510299,1
-0.860077357,0.218917745,1
-0.867516891,-0.137491677,1
-0.590055695,0.466004783,1
-0.775966325,0.403399745,1
-0.849687489,0.315466589,1
-0.746283040,0.256242513,1
-0.700854929,0.518361424,1
-0.923680439,0.449453255,1
-0.912092992,0.407980138,1
-0.650765709,0.412200546,1
-0.980330108,0.299281948,1
-0.744408938,0.203087089,1
-0.604170665,0.326156917,1
-0.735903002,0.655288145,1
-0.643607616,0.513819006,1
-0.963376987,0.249000843,1
-0.426980732,0.282178155,1
-0.654762824,0.562181098,1
-0.843491783,0.345421521,1
-0.553968009,0.538960351,1
-0.716946447,0.122102049,1
-0.775328790,0.498892271,1
-0.640289822,0.435762487,1
-0.516878864,0.182337108,1
-0.952125366,0.298280511,1
-0.723017513,0.256182935,1
-0.658805240,0.269147489,1
-0.464552773,0.218324319,1
-0.564517221,0.196511498,1
-0.814096964,0.228304066,1
-0.396184143,0.511765539,1
-0.996637001,0.209223029,1
-0.815950989,0.235966820,1
-0.526626592,0.418687316,1
-0.667763995,0.428833798,1
-0.658898181,0.031828081,1
-0.923935948,0.530254142,1
-0.909973792,0.451785093,1
-0.410551229,0.252159645,1
-0.462064440,0.230673805,1
-0.366146922,-0.036140226,1
-0.595861370,0.400288539,1
-0.704392096,0.238984335,1
-0.841225771,0.577095745,1
-0.969828933,0.155360193,1
-0.557037265,0.314190393,1
-0.671104208,0.361767035,1
-0.503286446,0.566417412,1
-0.950325858,0.078493347,1
-0.675813120,0.319308250,1
-0.831561973,0.143581661,1
-0.435074090,0.492855894,1
-0.793021028,0.118140919,1
-0.848627588,0.082762982,1
-0.820269797,0.395714263,1
-0.422092727,0.477760711,1
-0.408676218,0.374918252,1
-0.546953839,0.473748255,1
-0.735444130,0.266138774,1
-0.582205470,0.271991191,1
-0.338346632,0.242426860,1
-0.535045557,0.118043648,1
-0.493743519,0.717856305,1
-0.760932705,0.416245530,1
-0.515677444,0.184242721,1
-0.673504588,0.296239478,1
-0.459705697,0.186931282,1
-0.694881314,0.381840980,1
-0.387447545,0.080890693,1
-0.596036129,0.184974829,1
-0.664372536,0.423940859,1
-0.883742635,0.614943083,1
-0.509344933,0.290033636,1
-0.925124882,0.604748154,1
-0.841007867,0.290327096,1
-0.894120137,0.157169952,1
-0.646573229,0.609447746,1
-1.017873059,0.148721295,1
-0.582528753,0.184940557,1
-0.897329196,0.532091737,1
-0.465016860,0.285520226,1
-0.726508681,0.181867205,1
-0.514352969,0.156961029,1
-0.739246011,0.408845252,1
-0.537049319,0.307417180,1
-0.923407832,0.492249753,1
-0.663217181,0.241275721,1
-0.871900824,0.191786697,1
-0.574764695,0.216699985,1
-0.778723382,0.417127421,1
-0.717491428,0.169911784,1
-0.293985190,0.341692708,1
-0.732183039,0.611673182,1
-0.672451661,0.290330390,1
-0.392906014,0.314507904,1
-0.821496561,0.383502471,1
-0.441649840,0.131552989,1
-0.734149425,0.138366727,1
-0.353467324,0.403725989,1
-0.756729286,0.140926608,1
-0.985271855,0.307051129,1
-0.734362749,0.131915653,1
-0.843814454,0.508797861,1
-0.871470989,0.409534472,1
-0.643774042,0.386072579,1
-0.617659001,0.067340392,1
-0.282068649,0.693923139,1
-0.402555368,0.204385656,1
-0.458583969,0.420739380,1
-0.846296983,0.277152491,1
-1.048542317,0.338822747,1
-0.799795307,0.309430762,1
-0.852040552,0.307281614,1
-0.616474678,0.252952510,1
-0.691690351,0.272750414,1
-0.809142202,0.441901584,1
-0.837139722,0.269171931,1
-0.743520251,0.247417602,1
-0.660650230,-0.028489077,1
-0.594815839,0.109164679,1
-0.597128033,-0.037465241,1
-0.921420258,-0.069844290,1
-0.877566913,0.304297059,1
-0.765371773,0.596974416,1
-0.699840550,0.167126769,1
-0.523434825,-0.064742897,1
-0.656387744,0.012460495,1
-1.036967640,0.141450813,1
-0.715165192,0.217239838,1
-0.747858131,0.569994813,1
-0.625684541,0.320122450,1
-0.756699924,0.174518616,1
-0.679690670,0.438410861,1
-0.612004202,-0.134269826,1
-0.647906789,0.239638558,1
-0.691066413,0.255635309,1
-0.675112764,0.550169559,1
-0.851072790,0.474955936,1
-0.837051482,0.408050507,1
-0.961405831,0.588207922,1
-0.642774716,0.163487304,1
-0.892075711,0.064132978,1
-0.927798777,0.072240031,1
-0.751800726,0.409258566,1
-0.805341030,0.064157327,1
-0.692838235,0.171715163,1
-0.703943931,0.476730183,1
-0.694804098,0.268655402,1
-0.567758798,0.207116645,1
-0.822380000,0.268404036,1
-0.565082539,0.327015498,1
-0.724181702,0.625763803,1
-0.916357511,0.236124996,1
-0.430182548,0.268033748,1
-0.632645741,0.522382761,1
-0.850972862,0.345168936,1
-0.609691020,0.501872186,1
-0.705661024,0.220694983,1
-0.693161871,0.100244402,1
-0.633922642,0.390701059,1
-0.710406768,0.015180240,1
-1.055052036,0.517833140,1
-0.621276063,0.167382599,1
-0.613423246,0.266134950,1
-0.989565379,0.166693580,1
-0.923580375,0.412606504,1
-0.889581095,0.426760653,1
-0.930040388,0.240533824,1
-0.691421356,0.006339557,1
-1.031412255,0.482277646,1
-0.701394895,0.462356010,1
-0.627721178,0.243813111,1
-0.829380326,0.487867261,1
-0.612200851,0.121715064,1
-0.528139634,0.449962538,1
-0.616674472,0.058254182,1
-0.649202842,0.263909873,1
-0.655384302,0.225793561,1
-0.750085240,0.119545244,1
-0.471920626,0.278830975,1
-0.219905912,0.315052974,1
-0.871701260,0.240570129,1
-0.730197977,0.295504781,1
-0.620676222,0.046383576,1
-0.657830687,0.265899761,1
-0.475352116,0.279850946,1
-0.734794644,0.365235616,1
-0.772673638,0.355477724,1
-0.620710470,0.770796635,1
-0.529626406,0.091067609,1
-0.730846476,0.642803364,1
-0.938694493,0.324275071,1
-0.723706354,-0.017999841,1
-0.979569099,-0.003034376,1
0.448754392,0.015050386,1
-0.077907282,0.245842052,1
0.316786631,0.252917817,1
0.229597046,0.067681573,1
0.197949376,0.310003887,1
0.048404642,-0.037865268,1
0.270601003,0.260199166,1
0.516192043,0.258256258,1
0.154718993,0.040306842,1
-0.005611276,0.223658499,1
0.365076313,-0.001956641,1
0.086615547,0.138482814,1
0.198645891,0.047611642,1
0.131870660,0.402255360,1
0.585894768,0.433203159,1
-0.023498655,0.379919943,1
0.394174061,0.533936878,1
0.595983773,0.680516952,1
0.388419733,0.321931614,1
0.270452263,0.360309566,1
0.336909893,0.176262915,1
0.481432232,0.326027716,1
0.246865240,0.532700400,1
-0.020439631,0.132155124,1
0.389941424,0.309223343,1
0.048115168,0.104763308,1
0.284816331,-0.048775617,1
0.529166911,0.285314795,1
0.349208427,0.063167392,1
0.323888259,0.192358455,1
0.321213977,0.101190083,1
0.303365953,0.286689359,1
-0.075979803,0.312196126,1
0.317894059,0.110578558,1
0.136145272,0.223509762,1
0.086777443,0.397316175,1
0.330555298,-0.018831347,1
0.202260475,0.212061643,1
0.276704436,0.541792424,1
0.244814590,-0.033434890,1
0.429043775,0.183967494,1
0.340412789,0.237474210,1
0.382064022,0.123295299,1
0.381833239,0.085809636,1
0.424417864,0.321954582,1
0.206306313,0.348957865,1
0.091614953,0.309132098,1
0.627597689,0.472188745,1
0.270244718,0.361936451,1
0.127928396,0.368238186,1
0.399192895,0.120050819,1
0.450618123,0.452328633,1
0.254900382,0.410220018,1
0.259523390,0.124427489,1
0.417004689,0.300805900,1
0.346581338,0.283479475,1
0.748854615,0.246812787,1
0.428530072,0.636260298,1
0.127369504,0.321732050,1
0.528722462,0.227075837,1
0.618168220,0.327309276,1
0.286029472,0.215643450,1
0.142578461,0.112955825,1
0.282764909,0.091628143,1
0.788220007,0.464545152,1
0.119165220,0.239567886,1
0.244772936,0.014906673,1
0.160442893,0.455259044,1
0.454067300,0.332582882,1
-0.057868287,0.498675578,1
-0.111365306,0.079756044,1
0.198824819,0.476017542,1
0.595468169,0.162120124,1
0.085627364,0.315262031,1
0.465261497,0.123331422,1
0.359673625,0.364504393,1
0.111822093,0.296370162,1
0.509269078,0.464037322,1
0.470888018,0.285556829,1
0.393262912,0.093782124,1
0.311897634,0.286626364,1
0.151594554,0.268411495,1
0.084423498,0.319282396,1
0.208641564,0.230226362,1
0.361230606,0.506867239,1
0.425667999,0.239049251,1
0.399549324,0.136827304,1
0.279615939,0.310402719,1
0.109049911,0.630255432,1
0.102929855,0.446152743,1
0.551085316,0.313983603,1
0.579201159,0.179353765,1
0.356514867,0.178396614,1
0.259861364,0.096917764,1
0.545480531,0.272730569,1
0.398789597,0.149343536,1
0.383441254,0.243298247,1
0.405415302,0.351024129,1
0.249091946,0.423059272,1
0.293535767,0.133960638,1
0.149869213,0.305675082,1
0.224986842,0.464864831,1
0.240826479,0.233973445,1
0.122917552,0.406179372,1
0.301231733,0.178773911,1
0.257698819,0.537312141,1
0.446288764,0.206483371,1
0.511214849,0.156330717,1
0.474675267,0.454212426,1
0.373402327,0.107531816,1
0.453575217,0.013564367,1
0.363708989,0.324209899,1
0.323172397,0.308234424,1
0.263568182,0.097321560,1
0.375989273,0.511128488,1
0.483416817,-0.027606822,1
0.412708967,0.353260156,1
0.294590710,0.338631607,1
0.148425126,0.313998286,1
0.476236614,0.009138517,1
0.051021769,0.518229423,1
0.488029582,0.492206314,1
0.193703118,0.356127440,1
0.390385684,0.402548715,1
0.166515062,0.077486533,1
0.378346001,0.205554127,1
0.059890677,0.615481812,1
-0.077252668,0.325973024,1
0.519325984,0.352901733,1
0.271955420,0.031010063,1
0.027254987,0.289394991,1
0.437437673,-0.027210937,1
0.028370640,0.166304765,1
0.433657082,0.604909277,1
0.280505393,0.022916023,1
0.300735977,0.188023897,1
0.182031568,0.292354741,1
0.316158641,0.423973591,1
0.530601146,0.287109075,1
0.210237556,0.384357431,1
0.399444521,0.496882692,1
0.272113433,0.437262474,1
0.418146305,0.145521656,1
0.504825239,0.154106314,1
0.166974207,0.180641380,1
0.106527356,0.500370591,1
0.607348514,0.184680121,1
0.517847638,0.396858357,1
0.231553652,0.403086636,1
0.255029497,0.430592319,1
0.287511011,0.219412906,1
0.200852107,0.272097495,1
0.226547849,0.244596483,1
0.011878373,0.352803074,1
0.380569910,0.434089493,1
0.519215428,0.072764703,1
0.623854880,0.338983888,1
0.183173455,0.255322403,1
0.226420389,0.075341621,1
0.455356509,0.367957232,1
0.332301375,-0.011058516,1
0.376306021,0.188460770,1
0.428169526,0.054583036,1
0.145829529,0.368253163,1
0.493757540,0.376063674,1
0.529391969,0.074698658,1
0.409826160,0.280322788,1
0.612354746,0.120926664,1
0.221568084,0.273458368,1
0.427545649,0.106200846,1
0.533325611,0.591671136,1
0.462109537,0.357955560,1
0.182362120,0.298520960,1
0.310107790,0.301510248,1
0.159799550,0.257640193,1
0.254288145,0.374308080,1
0.316374077,0.029411804,1
0.285942260,0.338773678,1
0.552541865,-0.016858031,1
-0.004090460,0.399012387,1
0.060484031,0.277592649,1
0.545097739,0.218461339,1
0.268284924,0.267903340,1
0.159022649,0.531382417,1
0.492658208,0.486286052,1
-0.128240252,0.533333926,1
0.447760080,0.284865402,1
0.239374886,0.462386877,1
0.138634894,0.395550274,1
0.417284343,0.200022118,1
0.178303979,0.306720386,1
0.221552636,0.396534895,1
-0.009120409,0.724738825,1
0.292748806,0.414432640,1
0.300563713,0.214325496,1
0.242506812,0.232690286,1
0.234494302,0.247006083,1
0.352550448,0.351581175,1
0.185994378,0.269914887,1
0.409680307,0.212370722,1
0.163919950,0.026130185,1
0.169756191,0.104358886,1
0.354398935,0.227524046,1
0.388870060,0.042378087,1
0.344788486,0.246053805,1
0.193145216,0.271352787,1
0.430800164,0.263193765,1
0.232808591,0.445516712,1
0.326059317,0.563886858,1
0.330837091,0.256040145,1
0.323691216,0.356872920,1
0.367737090,-0.088857683,1
0.530750561,0.327389964,1
0.089596372,0.338423910,1
0.432192982,0.394261493,1
0.186694048,0.438187113,1
0.458275145,0.324647633,1
0.480078071,0.374810492,1
0.582758378,0.390433695,1
0.437808065,0.389265557,1
0.208830936,0.010096493,1
0.377797466,0.474572076,1
0.183803076,-0.090083970,1
0.155682547,0.537563127,1
0.071926861,0.572783083,1
0.364435618,-0.123841713,1
0.408213991,0.254483065,1
0.466073956,0.398618252,1
0.614281743,0.283302172,1
-0.047151673,0.214579449,1
0.326917150,0.468066389,1
0.458840582,0.443470083,1
0.109537926,0.189505910,1
0.161895892,0.123705078,1
0.450055408,0.501518844,1
0.368869484,0.557190529,1
0.334209119,0.413960488,1
-0.031121068,0.228014456,1
0.176753850,0.430199990,1
0.552527788,0.224902508,1
0.304266409,0.220287210,1
0.210462653,0.415336683,1
0.063953710,0.045543235,1
-0.063149684,0.351389125,1
0.073535710,0.252143534,1
0.665453703,0.203720086,1
0.539642761,0.279986737,1
0.250981585,0.069569958,1
0.392679888,0.090261998,1
0.431409216,0.288456378,1
-0.516451834,0.501256111,2
-0.116775286,0.483404773,2
-0.327960793,0.546240228,2
-0.394572192,0.755243715,2
-0.110201988,0.553402230,2
-0.160538577,0.579525838,2
-0.124742465,0.323661757,2
-0.109742769,0.696514698,2
-0.687328305,0.807033124,2
-0.358374262,0.807265743,2
-0.335836520,0.392482381,2
-0.321604223,0.591913273,2
-0.091546228,0.562483354,2
-0.660890881,0.611049023,2
-0.561938441,0.907495412,2
-0.244433911,0.451367292,2
-0.392885460,0.550604753,2
-0.429608736,0.644152661,2
-0.090462865,0.522251590,2
-0.436484641,0.520039359,2
-0.519966218,0.940830736,2
-0.418391404,1.011277424,2
-0.405807798,0.738999068,2
-0.085688384,0.847932361,2
-0.210347223,0.416696729,2
-0.531896660,0.452618557,2
-0.294588066,0.846012850,2
-0.092753982,0.693082777,2
-0.314549926,0.797236706,2
-0.262918395,0.787474678,2
-0.389819133,0.579880509,2
-0.162163174,0.315021403,2
-0.418250429,0.684349895,2
-0.356533257,0.896022491,2
-0.461800168,0.782142975,2
-0.149067005,0.837864969,2
-0.376621128,0.553207248,2
-0.235807559,0.642937572,2
-0.433816383,0.568682995,2
0.003602461,0.804352974,2
-0.286855152,0.710632583,2
-0.424066790,0.994872459,2
-0.270030002,0.833427152,2
-0.239212386,0.378268423,2
-0.255304685,0.822105360,2
-0.196569409,0.703182679,2
-0.125203354,0.844725933,2
-0.338351441,0.680964321,2
-0.383184405,0.839383812,2
-0.398513962,0.750284450,2
0.027844709,0.537770177,2
-0.295483256,0.846722230,2
-0.552989277,0.794817114,2
-0.004901838,0.608282407,2
-0.029384352,0.614072912,2
-0.444694587,0.779042878,2
-0.338928122,0.789725990,2
0.122195503,0.784475027,2
-0.186584991,0.560614872,2
-0.295015658,0.840559001,2
-0.102630670,0.675938267,2
-0.430785693,0.645617846,2
-0.099297566,0.894434898,2
-0.009264193,1.012595196,2
-0.560973647,0.807423104,2
-0.536294204,0.529432752,2
-0.563297476,0.646381268,2
-0.292902091,0.620924549,2
-0.107464304,0.615869773,2
-0.261216307,0.699646352,2
-0.105100716,0.868085863,2
-0.362473095,0.683245848,2
-0.548222187,0.726739882,2
-0.522717054,0.636324411,2
-0.406753361,0.858975870,2
-0.272149948,1.009788333,2
-0.058505372,0.722037722,2
-0.286284031,0.564831018,2
-0.145641743,0.527786275,2
-0.254951568,0.909735133,2
-0.200910922,0.911648155,2
-0.397769966,0.398117280,2
-0.547436085,0.779495789,2
-0.231129177,0.491139768,2
-0.473894736,0.682466158,2
-0.231075189,0.453157246,2
-0.268776826,0.676814477,2
-0.180889587,0.880462410,2
-0.326237906,0.599734095,2
-0.252657163,0.575832499,2
-0.294967226,0.707617098,2
-0.441714737,0.649258390,2
-0.434336942,0.859634714,2
-0.080950672,0.608362742,2
-0.256056671,0.465280126,2
-0.767972482,0.818894418,2
-0.250929687,0.807765177,2
-0.233531508,0.536107452,2
-0.166252171,0.578022234,2
-0.399389870,0.961981117,2
-0.383257048,0.918196737,2
-0.246208261,0.728269018,2
-0.112873567,0.825689335,2
-0.096666032,0.707306804,2
-0.457949369,0.704015342,2
-0.255003562,0.504258034,2
-0.073434667,0.722783609,2
-0.409375468,0.526062925,2
-0.363348126,0.881713044,2
-0.257217769,0.607597755,2
-0.349331300,0.703112332,2
-0.151880213,0.492886000,2
-0.404171363,0.737139545,2
-0.462320910,0.423673110,2
-0.546143281,0.835222198,2
-0.229962943,0.611218821,2
-0.246561278,0.550748181,2
-0.392635644,0.396901704,2
-0.175983074,0.659236133,2
-0.160444346,0.856989440,2
-0.341235994,0.536421185,2
-0.333233675,0.558945553,2
-0.274226030,0.677337101,2
-0.394217634,1.084965709,2
-0.177110920,1.174990894,2
-0.403972304,0.705580257,2
-0.387046408,0.654499407,2
-0.044038573,0.753839485,2
-0.278389636,0.349432166,2
-0.272249470,0.234622985,2
-0.191592271,0.380898603,2
-0.590368203,0.698331693,2
-0.374188840,0.819242381,2
-0.351703587,0.730361507,2
-0.281959049,0.469288157,2
-0.751945036,0.885219702,2
-0.306929899,0.574182522,2
-0.762727447,0.890352701,2
-0.564448380,0.729602705,2
0.040323664,0.779572618,2
-0.462188702,0.998868915,2
-0.447915766,0.843500207,2
-0.217001799,0.796623800,2
-0.112509220,0.611900551,2
-0.131149777,0.948975611,2
-0.403054671,0.786868546,2
0.008848708,0.652933806,2
0.090647590,0.654317764,2
-0.358620932,0.936462477,2
-0.441265488,0.326283245,2
-0.479842420,0.788087594,2
-0.588843824,0.648214630,2
-0.562606783,0.754763105,2
-0.514270007,0.324312047,2
-0.392905106,0.821041597,2
-0.075132059,0.685702990,2
-0.196830870,0.714112820,2
-0.301481674,0.552313534,2
-0.181585205,0.659988770,2
-0.114373131,0.736877415,2
-0.331936585,0.440209520,2
-0.266807581,0.545085006,2
-0.475109818,0.947483833,2
-0.557037972,0.778719573,2
-0.193240214,0.574512048,2
-0.029348731,0.829601881,2
-0.383376526,0.624385592,2
-0.035071125,0.812800625,2
-0.060506093,0.772166835,2
-0.160710931,0.530042141,2
-0.210362275,0.567446850,2
-0.283272444,0.798839816,2
-0.520613526,0.837372559,2
-0.263870495,0.687937002,2
-0.060226406,0.688228649,2
-0.429473669,0.654717940,2
-0.325250467,0.791105596,2
0.094837102,0.750572909,2
-0.326848641,0.823553280,2
-0.537630937,0.827068887,2
-0.589458171,0.897096209,2
-0.255109811,0.737443245,2
-0.350722503,0.739648314,2
-0.111745167,0.705987527,2
-0.213435551,0.466547665,2
-0.272518877,0.683481004,2
-0.440414101,0.974317798,2
-0.303362790,0.576264653,2
-0.221200040,0.987888085,2
-0.286914561,0.619578181,2
0.096845361,0.511673423,2
-0.363110834,0.661562448,2
-0.211246704,0.813171823,2
-0.222052903,0.686080299,2
-0.321828330,0.624357510,2
-0.473737950,0.506318972,2
-0.212793549,0.774693470,2
0.008463870,0.614591369,2
-0.205693420,0.644919563,2
-0.378486601,0.778361218,2
-0.229442899,0.594732866,2
-0.162703081,0.930991126,2
-0.321296905,0.828610911,2
-0.400332594,0.688297191,2
-0.312050685,0.618494750,2
-0.039349153,0.959790721,2
